"Location_skey";"Country";"State";"Region";"City";"Address";"PostalCode";"District";"SubDistrict";"SubSubDistrict";"SubSubSubDistrict";"DistrictCode";"SubDistrictCode";"SubSubDistrictCode";"SubSubSubDistrictCode";"Latitude";"Longitude";"IsGarage";"NameGarage"
"25534";"NLD";"NH";"Amsterdam";"Amsterdam";"Hamerstraat 20";"1021JV";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.384811;4.92231;NA;NA
"25550";"NLD";"NH";"Amsterdam";"Amsterdam";"Pasteurstraat 2";"1097ET";"Oost";"Betondorp";"Betondorp";"Betondorp";"M";"M57";"M57a";"-1";52.349964;4.934629;NA;NA
"25552";"NLD";"NH";"Amsterdam";"Amsterdam";"Reaumurstraat 54";"1097RH";"Oost";"Betondorp";"Betondorp";"Betondorp";"M";"M57";"M57a";"-1";52.34325;4.925561;NA;NA
"42296";"NLD";"NH";"Amsterdam";"Amsterdam";"Marcantilaan 25";"1051LP";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.375515;4.868285;NA;NA
"42299";"NLD";"NH";"Amsterdam";"Amsterdam";"Rijtuigenhof 79";"1054NB";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.358947;4.862729;NA;NA
"46187";"NLD";"NH";"Amsterdam";"Amsterdam";"Camperstraat 10";"1091AE";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.359129;4.912627;NA;NA
"47010";"NLD";"NH";"Amsterdam";"Amsterdam";"Lambert Rimastraat 66";"1106ZT";"Zuidoost";"Gein";"Gein Noordoost";"Gein Noordoost";"T";"T97";"T97c";"-1";52.29955;4.999182;NA;NA
"47208";"NLD";"NH";"Amsterdam";"Amsterdam";"IJplein 90";"1021LM";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.382356;4.909697;NA;NA
"47548";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Hogendorpstraat 767";"1051CB";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.382436;4.870318;NA;NA
"47841";"NLD";"NH";"Amsterdam";"Amsterdam";"Terpstraat 36";"1069TV";"Nieuw West";"De Punt";"De Punt";"De Punt";"F";"F83";"F83a";"-1";52.356426;4.780187;NA;NA
"22073";"NLD";"NH";"Amsterdam";"Amsterdam";"Confuciusplein 14";"1064LG";"Nieuw West";"Slotermeer Zuidwest";"Buurt 4 Oost";"Buurt 4 Oost";"F";"F77";"F77c";"-1";52.374457;4.812918;NA;NA
"22094";"NLD";"NH";"Amsterdam";"Amsterdam";"Hofgeest 90";"1102EE";"Zuidoost";"Bijlmer Centrum (D,F,H)";"Amsterdamse Poort";"Amsterdamse Poort";"T";"T93";"T93e";"-1";52.311869;4.957226;NA;NA
"22586";"NLD";"NH";"Amsterdam";"Amsterdam";"Churchill laan 125";"1078DP";"Zuid";"IJselbuurt";"IJselbuurt";"IJselbuurt";"K";"K53";"-1";"-1";52.346771;4.893883;NA;NA
"22809";"NLD";"NH";"Amsterdam";"Amsterdam";"Reyer Anslostraat 6";"1054KV";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.358589;4.860075;NA;NA
"22840";"NLD";"NH";"Amsterdam";"Amsterdam";"Uithoornstraat 20";"1078SZ";"Zuid";"IJselbuurt";"IJselbuurt";"IJselbuurt";"K";"K53";"-1";"-1";52.347637;4.909272;NA;NA
"23137";"NLD";"NH";"Amsterdam";"Amsterdam";"Johan van Kuyckstraat 111";"1067JA";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.379004;4.80582;NA;NA
"23307";"NLD";"NH";"Amsterdam";"Amsterdam";"Marianne Philipsstraat 35";"1064EZ";"Nieuw West";"Slotermeer Zuidwest";"Buurt 4 Oost";"Buurt 4 Oost";"F";"F77";"F77c";"-1";52.375213;4.824838;NA;NA
"43216";"NLD";"NH";"Amsterdam";"Amsterdam";"Veeteeltstraat 104";"1097XA";"Oost";"Betondorp";"Betondorp";"Betondorp";"M";"M57";"M57a";"-1";52.340586;4.944646;NA;NA
"43437";"NLD";"NH";"Amsterdam";"Amsterdam";"Jacob Obrechtstraat 26";"1071KM";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.356075;4.875232;NA;NA
"43438";"NLD";"NH";"Amsterdam";"Amsterdam";"Alexander Boersstraat 25";"1071KV";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.358073;4.877701;NA;NA
"43766";"NLD";"NH";"Amsterdam";"Amsterdam";"Tweede Constantijn Huygensstraat 34";"1054CT";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.363292;4.873015;NA;NA
"43425";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Beuningenstraat 179";"1051XP";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.381746;4.872748;NA;NA
"49368";"NLD";"NH";"Amsterdam";"Amsterdam";"Dusartstraat 6";"1072HR";"Zuid";"Nieuwe Pijp";"Cornelis Troostbuurt";"Cornelis Troostbuurt";"K";"K25";"K25d";"-1";52.35288;4.88883;NA;NA
"49565";"NLD";"NH";"Amsterdam";"Amsterdam";"Da Costakade 93";"1053WK";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.369632;4.872504;NA;NA
"49744";"NLD";"NH";"Amsterdam";"Amsterdam";"Linnaeuskade 12";"1098BD";"Oost";"Middenmeer";"Linnaeusparkbuurt";"Linnaeusparkbuurt";"M";"M56";"M56a";"-1";52.355509;4.929516;NA;NA
"50246";"NLD";"NH";"Amsterdam";"Amsterdam";"Spaarndammerplantsoen 8";"1013XS";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.390211;4.875919;NA;NA
"50247";"NLD";"NH";"Amsterdam";"Amsterdam";"B. Merkelbachsingel 497";"1022KJ";"Noord";"Elzenhagen";"Elzenhagen Noord";"Elzenhagen Noord";"N";"N74";"N74c";"-1";52.406534;4.934766;NA;NA
"50276";"NLD";"NH";"Amsterdam";"Amsterdam";"Jaap Speyerstraat 167";"1087MN";"Centrum";"Grachtengordel West";"Felix Meritisbuurt";"Felix Meritisbuurt";"A";"A02";"A02c";"-1";52.348399;5.004811;NA;NA
"24922";"NLD";"NH";"Amsterdam";"Amsterdam";"Bellamydwarsstraat 16";"1053BD";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.367092;4.864574;NA;NA
"42000";"NLD";"NH";"Amsterdam";"Amsterdam";"Omval 186";"1096HZ";"Oost";"De Omval";"De Omval";"De Omval";"M";"-1";"M58h";"-1";52.344063;4.915371;NA;NA
"42782";"NLD";"NH";"Amsterdam";"Amsterdam";"Tweede van der Helststraat 70";"1072PG";"Zuid";"Nieuwe Pijp";"Cornelis Troostbuurt";"Cornelis Troostbuurt";"K";"K25";"K25d";"-1";52.34923;4.89467;NA;NA
"43436";"NLD";"NH";"Amsterdam";"Amsterdam";"Meer en Vaart 2";"1068KV";"Nieuw West";"Osdorp Oost";"Meer en Oever";"Meer en Oever";"F";"F81";"F81b";"-1";52.365838;4.803915;NA;NA
"44326";"NLD";"NH";"Amsterdam";"Amsterdam";"Bovenover 2";"1025JV";"Noord";"Buikslotermeer";"Buikslotermeer Noord";"Buikslotermeer Noord";"N";"N69";"N69m";"-1";52.396107;4.932695;NA;NA
"44815";"NLD";"NH";"Amsterdam";"Amsterdam";"Weteringschans 275";"1017XJ";"Centrum";"De Weteringschans";"Den Texbuurt";"Den Texbuurt";"A";"A07";"A07f";"-1";52.35957;4.898273;NA;NA
"46479";"NLD";"NH";"Amsterdam";"Amsterdam";"Nicolaas Beetsstraat 245";"1053RL";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.364199;4.866425;NA;NA
"46984";"NLD";"NH";"Amsterdam";"Amsterdam";"Krombekstraat 214";"1104KK";"Zuidoost";"Bijlmer Oost (E,G,K)";"Kantershof";"Kantershof";"T";"T94";"T94k";"-1";52.312662;4.977547;NA;NA
"47104";"NLD";"NH";"Amsterdam";"Amsterdam";"Brisselkerkstraat 1";"1069ZJ";"Nieuw West";"De Punt";"De Punt";"De Punt";"F";"F83";"F83a";"-1";52.359064;4.794575;NA;NA
"47281";"NLD";"NH";"Amsterdam";"Amsterdam";"Homme Hettingastraat 31";"1067PK";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.373854;4.804049;NA;NA
"44947";"NLD";"NH";"Amsterdam";"Amsterdam";"Cornelis Lelylaan 57";"1065CK";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.357478;4.832086;NA;NA
"45027";"NLD";"NH";"Amsterdam";"Amsterdam";"Stichtstraat 25";"1079RB";"West";"Frederik Hendrikbuurt";"Frederik Hendrikbuurt Noord";"Frederik Hendrikbuurt Noord";"E";"E16";"E16a";"-1";52.33932;4.898287;NA;NA
"44202";"NLD";"NH";"Amsterdam";"Amsterdam";"Corversbosstraat 20";"1024KK";"Noord";"Nieuwendam Noord";"Nieuwendam Noord";"Nieuwendam Noord";"N";"-1";"-1";"-1";52.391981;4.960641;NA;NA
"44658";"NLD";"NH";"Amsterdam";"Amsterdam";"Dusartstraat 52";"1072HT";"Zuid";"Nieuwe Pijp";"Cornelis Troostbuurt";"Cornelis Troostbuurt";"K";"K25";"K25d";"-1";52.351315;4.889262;NA;NA
"44660";"NLD";"NH";"Amsterdam";"Amsterdam";"Bijlmerdreef 887";"1103TC";"Zuidoost";"Bijlmer Oost (E,G,K)";"E-buurt";"E-buurt";"T";"T94";"T94a";"-1";52.320201;4.967196;NA;NA
"44883";"NLD";"NH";"Amsterdam";"Amsterdam";"Janusz Korczakstraat 30";"1102JN";"Zuidoost";"Bijlmer Centrum (D,F,H)";"Amsterdamse Poort";"Amsterdamse Poort";"T";"T93";"T93e";"-1";52.319647;4.958079;NA;NA
"45519";"NLD";"NH";"Amsterdam";"Amsterdam";"Sikkelstraat 7";"1097ZC";"Oost";"Betondorp";"Betondorp";"Betondorp";"M";"M57";"M57a";"-1";52.340839;4.949185;NA;NA
"45667";"NLD";"NH";"Amsterdam";"Amsterdam";"Minervalaan 44";"1077PB";"Zuid";"Apollobuurt";"Beethovenbuurt";"Beethovenbuurt";"K";"K49";"K49b";"-1";52.348213;4.872085;NA;NA
"45900";"NLD";"NH";"Amsterdam";"Amsterdam";"Distelweg 6";"1031HE";"Noord";"Noordelijke IJ-oevers Oost";"Buiksloterham";"Buiksloterham";"N";"N71";"N71g";"-1";52.3914;4.911063;NA;NA
"42286";"NLD";"NH";"Amsterdam";"Amsterdam";"Admiraliteitstraat 25";"1018KP";"Centrum";"Oostelijke Eilanden Kadijken";"Kadijken";"Kadijken";"A";"A09";"A09i";"-1";52.368367;4.923935;NA;NA
"42941";"NLD";"NH";"Amsterdam";"Amsterdam";"Jan Luijkenstraat 11";"1071CJ";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.359697;4.881261;NA;NA
"43199";"NLD";"NH";"Amsterdam";"Amsterdam";"Burgemeester Vening Meineszlaan 119";"1063AX";"Nieuw West";"Slotermeer Noordoost";"Buurt 2";"Buurt 2";"F";"F76";"F76b";"-1";52.382924;4.82924;NA;NA
"43202";"NLD";"NH";"Amsterdam";"Amsterdam";"Frans van Mierisstraat 71";"1071RM";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.354159;4.88096;NA;NA
"54474";"NLD";"NH";"Amsterdam";"Amsterdam";"Celebesstraat 43 1 43";"1094EN";"Oost";"Indische Buurt West";"Noordwestkwadrant Indische buurt Noord";"Noordwestkwadrant Indische buurt Noord";"M";"M31";"M31a";"-1";-21.18215;-40.9251;NA;NA
"54475";"NLD";"NH";"Amsterdam";"Amsterdam";"Pythagorasstraat 32";"1098GC";"Oost";"Middenmeer";"Linnaeusparkbuurt";"Linnaeusparkbuurt";"M";"M56";"M56a";"-1";52.355485;4.933264;NA;NA
"54775";"NLD";"NH";"Amsterdam";"Amsterdam";"Niasstraat 37";"1095TV";"Oost";"Indische Buurt Oost";"Noordoostkwadrant Indische buurt";"Noordoostkwadrant Indische buurt";"M";"M32";"M32a";"-1";52.365058;4.941737;NA;NA
"46888";"NLD";"NH";"Amsterdam";"Amsterdam";"Schotse Hooglanden 78";"1060NM";"Nieuw West";"Middelveldsche Akerpolder";"De Aker Oost";"De Aker Oost";"F";"F84";"F84c";"-1";52.351565;4.76989;NA;NA
"43825";"NLD";"NH";"Amsterdam";"Amsterdam";"Swammerdamstraat 24";"1091RT";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.358299;4.907307;NA;NA
"43849";"NLD";"NH";"Amsterdam";"Amsterdam";"Seinwachterstraat 59";"1019TD";"Oost";"Oostelijk Havengebied";"Architectenbuurt";"Architectenbuurt";"M";"M33";"M33h";"-1";52.374039;4.947041;NA;NA
"42481";"NLD";"NH";"Amsterdam";"Amsterdam";"Wilhelminastraat 2";"1054WH";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.362568;4.86715;NA;NA
"42509";"NLD";"NH";"Amsterdam";"Amsterdam";"Rupelmonde 88";"1081GS";"Zuid";"Buitenveldert West";"Buitenveldert West";"Buitenveldert West";"K";"K90";"-1";"-1";52.327993;4.859565;NA;NA
"42932";"NLD";"NH";"Amsterdam";"Amsterdam";"Cliffordstraat 7";"1035JW";"Noord";"Kadoelen";"Kadoelen";"Kadoelen";"N";"N67";"N67a";"-1";52.383937;4.872982;NA;NA
"43201";"NLD";"NH";"Amsterdam";"Amsterdam";"Willemsparkweg 210";"1071HX";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.355503;4.868547;NA;NA
"47049";"NLD";"NH";"Amsterdam";"Amsterdam";"Johannes Verhulststraat 156";"1071NP";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.35372;4.86908;NA;NA
"47161";"NLD";"NH";"Amsterdam";"Amsterdam";"Bertelmanplein 18";"1075LR";"West";"Chassébuurt";"De Wester Quartier";"De Wester Quartier";"E";"E75";"E75c";"-1";52.349429;4.85896;NA;NA
"47223";"NLD";"NH";"Amsterdam";"Amsterdam";"Antoon Keldermansstraat 35";"1067BC";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.383673;4.797131;NA;NA
"48080";"NLD";"NH";"Amsterdam";"Amsterdam";"Albatrospad 1";"1021TR";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.387397;4.923087;NA;NA
"44631";"NLD";"NH";"Amsterdam";"Amsterdam";"Borgerstraat 212";"1053RE";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.364069;4.861961;NA;NA
"44656";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Rappardstraat 1";"1051HV";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.378537;4.870853;NA;NA
"44716";"NLD";"NH";"Amsterdam";"Amsterdam";"Plantage Doklaan 6";"1018CM";"Centrum";"Grachtengordel Zuid";"Spiegelbuurt";"Spiegelbuurt";"A";"A03";"A03a";"-1";52.353578;4.794903;NA;NA
"45234";"NLD";"NH";"Amsterdam";"Amsterdam";"Haarlemmer Houttuinen 43";"1013GM";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.381393;4.891334;NA;NA
"45236";"NLD";"NH";"Amsterdam";"Amsterdam";"IJdoornlaan 261";"1024KM";"Noord";"Nieuwendam Noord";"Nieuwendam Noord";"Nieuwendam Noord";"N";"-1";"-1";"-1";52.39325;4.956268;NA;NA
"45661";"NLD";"NH";"Amsterdam";"Amsterdam";"Amaliastraat 2";"1052GN";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.379381;4.874897;NA;NA
"44534";"NLD";"NH";"Amsterdam";"Amsterdam";"Johannes Verhulststraat 196";"1075HE";"West";"Chassébuurt";"De Wester Quartier";"De Wester Quartier";"E";"E75";"E75c";"-1";52.353117;4.866793;NA;NA
"44719";"NLD";"NH";"Amsterdam";"Amsterdam";"Sportstraat 15";"1076TP";"Zuid";"Apollobuurt";"Beethovenbuurt";"Beethovenbuurt";"K";"K49";"K49b";"-1";52.347363;4.860129;NA;NA
"44774";"NLD";"NH";"Amsterdam";"Amsterdam";"Nico Snijdersstraat 19";"1063VD";"Nieuw West";"Slotermeer Noordoost";"Buurt 2";"Buurt 2";"F";"F76";"F76b";"-1";52.38185;4.830219;NA;NA
"45148";"NLD";"NH";"Amsterdam";"Amsterdam";"Keienbergweg 7";"1101EZ";"Zuidoost";"Amstel III Bullewijk";"Amstel III deel A B Noord";"Amstel III deel A B Noord";"T";"T92";"T92b";"-1";52.30791;4.93684;NA;NA
"23799";"NLD";"NH";"Amsterdam";"Amsterdam";"Brouwersgracht 155";"1015GG";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.381793;4.88588;NA;NA
"24211";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Linschotenstraat 53";"1013PL";"Centrum";"Haarlemmerbuurt";"Haarlemmerbuurt Oost";"Haarlemmerbuurt Oost";"A";"A05";"A05b";"-1";52.3892;4.887293;NA;NA
"24214";"NLD";"NH";"Amsterdam";"Amsterdam";"Eksterstraat 33";"1021EB";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.38626;4.91611;NA;NA
"24220";"NLD";"NH";"Amsterdam";"Amsterdam";"Stadionplein 89";"1076CK";"Zuid";"Stadionbuurt";"IJsbaanpad e.o.";"IJsbaanpad e.o.";"K";"K48";"K48e";"-1";52.342768;4.8578;NA;NA
"24481";"NLD";"NH";"Amsterdam";"Amsterdam";"Theodorus Majofskistraat 54";"1065SX";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.3542474;4.8308416;NA;NA
"24657";"NLD";"NH";"Amsterdam";"Amsterdam";"Milletstraat 42";"1077ZE";"Zuid";"Apollobuurt";"Beethovenbuurt";"Beethovenbuurt";"K";"K49";"K49b";"-1";52.346025;4.869482;NA;NA
"56602";"NLD";"NH";"Amsterdam";"Amsterdam";"Dirk Sonoystraat 7";"1067XP";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.378238;4.805771;NA;NA
"56756";"NLD";"NH";"Amsterdam";"Amsterdam";"Landscronerlaan 97";"1384AB";"Weesp";"Weesp";"Weesp";"Weesp";"-1";"-1";"-1";"-1";52.318396;5.034334;NA;NA
"46038";"NLD";"NH";"Amsterdam";"Amsterdam";"Adelaarsweg 59";"1021BS";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.38588;4.913859;NA;NA
"46142";"NLD";"NH";"Amsterdam";"Amsterdam";"Erasmusgracht 11";"1056BB";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.375259;4.847831;NA;NA
"46408";"NLD";"NH";"Amsterdam";"Amsterdam";"Roelantstraat 41";"1056ES";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.376875;4.856835;NA;NA
"46900";"NLD";"NH";"Amsterdam";"Amsterdam";"Amstelveenseweg 742";"1081JK";"Zuid";"Buitenveldert West";"Buitenveldert West";"Buitenveldert West";"K";"K90";"-1";"-1";52.332673;4.857033;NA;NA
"49059";"NLD";"NH";"Amsterdam";"Amsterdam";"Niersstraat 64";"1078VM";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.342548;4.892689;NA;NA
"49415";"NLD";"NH";"Amsterdam";"Amsterdam";"Borgerstraat 226";"1053RE";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.363877;4.861379;NA;NA
"49574";"NLD";"NH";"Amsterdam";"Amsterdam";"Ptolemaeusstraat 10";"1098GW";"Oost";"Middenmeer";"Linnaeusparkbuurt";"Linnaeusparkbuurt";"M";"M56";"M56a";"-1";52.356015;4.935509;NA;NA
"47427";"NLD";"NH";"Amsterdam";"Amsterdam";"Suze Robertsonstraat 115";"1062BV";"Nieuw West";"Middelveldsche Akerpolder";"De Aker Oost";"De Aker Oost";"F";"F84";"F84c";"-1";52.361993;4.839116;NA;NA
"47551";"NLD";"NH";"Amsterdam";"Amsterdam";"Pieter Langendijkstraat 47";"1054XZ";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.359962;4.861633;NA;NA
"47566";"NLD";"NH";"Amsterdam";"Amsterdam";"Madurastraat 71";"1094GH";"Oost";"Indische Buurt West";"Noordwestkwadrant Indische buurt Noord";"Noordwestkwadrant Indische buurt Noord";"M";"M31";"M31a";"-1";52.364338;4.934654;NA;NA
"47838";"NLD";"NH";"Amsterdam";"Amsterdam";"Jan Pieter Heijestraat 44";"1053GP";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.365201;4.862422;NA;NA
"21690";"NLD";"NH";"Amsterdam";"Amsterdam";"Juliana van Stolbergstraat 15";"1055RH";"West";"Erasmuspark";"Erasmusparkbuurt West";"Erasmusparkbuurt West";"E";"E38";"E38c";"-1";52.381427;4.857384;NA;NA
"21863";"NLD";"NH";"Amsterdam";"Amsterdam";"Hondiusstraat 2";"1056DK";"West";"Erasmuspark";"Robert Scottbuurt Oost";"Robert Scottbuurt Oost";"E";"E38";"E38d";"-1";52.374171;4.84897;NA;NA
"21902";"NLD";"NH";"Amsterdam";"Amsterdam";"Makassarstraat 48";"1095TA";"Oost";"Indische Buurt Oost";"Noordoostkwadrant Indische buurt";"Noordoostkwadrant Indische buurt";"M";"M32";"M32a";"-1";52.364405;4.940517;NA;NA
"21928";"NLD";"NH";"Amsterdam";"Amsterdam";"Achtergracht 34";"1381BN";"Weesp";"Weesp";"Weesp";"Weesp";"-1";"-1";"-1";"-1";52.30742;5.03881;NA;NA
"22042";"NLD";"NH";"Amsterdam";"Amsterdam";"Eendenstraat 17";"1021CE";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.388261;4.919508;NA;NA
"22296";"NLD";"NH";"Amsterdam";"Amsterdam";"Prinsengracht 217";"1015DT";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.377055;4.885475;NA;NA
"22311";"NLD";"NH";"Amsterdam";"Amsterdam";"Vespuccistraat 11";"1057CJ";"West";"Chassébuurt";"De Wester Quartier";"De Wester Quartier";"E";"E75";"E75c";"-1";52.369473;4.854307;NA;NA
"22315";"NLD";"NH";"Amsterdam";"Amsterdam";"Groenendaalstraat 46";"1058LH";"Zuid";"Hoofddorppleinbuurt";"Westlandgrachtbuurt";"Westlandgrachtbuurt";"K";"K44";"K44b";"-1";52.352972;4.848546;NA;NA
"47168";"NLD";"NH";"Amsterdam";"Amsterdam";"Dalsteindreef 96";"1102WV";"Zuidoost";"Bijlmer Centrum (D,F,H)";"Amsterdamse Poort";"Amsterdamse Poort";"T";"T93";"T93e";"-1";52.32531;4.944111;NA;NA
"47282";"NLD";"NH";"Amsterdam";"Amsterdam";"H. Gerhardstraat 6";"1069LA";"Nieuw West";"De Punt";"De Punt";"De Punt";"F";"F83";"F83a";"-1";52.352017;4.801568;NA;NA
"47286";"NLD";"NH";"Amsterdam";"Amsterdam";"Siebren van der Baanhof 36";"1106WK";"Zuidoost";"Gein";"Gein Noordoost";"Gein Noordoost";"T";"T97";"T97c";"-1";52.297091;4.989868;NA;NA
"23815";"NLD";"NH";"Amsterdam";"Amsterdam";"Amstelveenseweg 972";"1081JR";"Zuid";"Buitenveldert West";"Buitenveldert West";"Buitenveldert West";"K";"K90";"-1";"-1";52.325689;4.857595;NA;NA
"24647";"NLD";"NH";"Amsterdam";"Amsterdam";"Wiborgeiland 156";"1014ZC";"West";"Sloterdijk";"Bedrijventerrein Sloterdijk I";"Bedrijventerrein Sloterdijk I";"E";"E36";"E36b";"-1";52.3945876;4.8792518;NA;NA
"24918";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Der Duijnstraat 6";"1051AV";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.385274;4.876626;NA;NA
"49385";"NLD";"NH";"Amsterdam";"Amsterdam";"Veenendaalplein 147";"1106CS";"Zuidoost";"Gein";"Gein Noordoost";"Gein Noordoost";"T";"T97";"T97c";"-1";52.30069;4.9846;NA;NA
"49411";"NLD";"NH";"Amsterdam";"Amsterdam";"Lange Vonder 211";"1035KV";"Noord";"Kadoelen";"Kadoelen";"Kadoelen";"N";"N67";"N67a";"-1";52.421711;4.896372;NA;NA
"49420";"NLD";"NH";"Amsterdam";"Amsterdam";"Reinaert de Vosstraat 7";"1055CL";"Centrum";"Jordaan";"Bloemgrachtbuurt";"Bloemgrachtbuurt";"A";"A06";"A06c";"-1";52.37876;4.85626;NA;NA
"49443";"NLD";"NH";"Amsterdam";"Amsterdam";"Remmerdenplein 43";"1106AG";"Zuidoost";"Gein";"Gein Noordoost";"Gein Noordoost";"T";"T97";"T97c";"-1";52.29794;4.974392;NA;NA
"49559";"NLD";"NH";"Amsterdam";"Amsterdam";"Nieuwe Egelantiersstraat 8";"1015WZ";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.37536;4.87713;NA;NA
"50080";"NLD";"NH";"Amsterdam";"Amsterdam";"Transvaalkade 83";"1092JT";"Oost";"Oosterparkbuurt";"Oosterparkbuurt Zuidoost";"Oosterparkbuurt Zuidoost";"M";"M28";"M28c";"-1";52.352656;4.921822;NA;NA
"50082";"NLD";"NH";"Amsterdam";"Amsterdam";"Jennerstraat 35";"1097GG";"Oost";"Betondorp";"Betondorp";"Betondorp";"M";"M57";"M57a";"-1";52.347328;4.938082;NA;NA
